#size threads block_size3/3-Join
3 457 92595120.8 10000000 6675585
4 457 81824094.5 10000000 6675585
6 457 67861585.9 10000000 6675585
8 457 59694270.3 10000000 6675585
16 457 52676011.4 10000000 6675585
32 457 54014688.6 10000000 6675585
1 372 204991986.5 10000000 6675585
2 372 130005722.1 10000000 6675585
3 372 89387975.6 10000000 6675585
4 372 76778539.2 10000000 6675585
6 372 68659924.4 10000000 6675585
8 372 58110902.1 10000000 6675585
16 372 52322720.3 10000000 6675585
32 372 54177960.5 10000000 6675585
1 307 198160398.8 10000000 6675585
2 307 118646208.3 10000000 6675585
3 307 90565268.5 10000000 6675585
4 307 74469525.8 10000000 6675585
6 307 62041056.6 10000000 6675585
8 307 66948388.7 10000000 6675585
16 307 53184889.7 10000000 6675585
32 307 51756654.9 10000000 6675585
1 256 207525168.7 10000000 6675585
2 256 117315572.9 10000000 6675585
3 256 90958186.3 10000000 6675585
4 256 81146504.1 10000000 6675585
6 256 72190223.8 10000000 6675585
8 256 59899566.5 10000000 6675585
16 256 52718250.2 10000000 6675585
32 256 54995370.4 10000000 6675585
1 216 199741329.9 10000000 6675585
2 216 119843262.1 10000000 6675585
3 216 95988243.4 10000000 6675585
4 216 77804244.7 10000000 6675585
6 216 68140487.2 10000000 6675585
8 216 61509970.8 10000000 6675585
16 216 56397535.9 10000000 6675585
32 216 54837780.2 10000000 6675585
1 184 202470819.2 10000000 6675585
2 184 116828144.6 10000000 6675585
3 184 96888698.7 10000000 6675585
4 184 81717303.4 10000000 6675585
6 184 66281894.6 10000000 6675585
8 184 64584491.4 10000000 6675585
16 184 52850939.6 10000000 6675585
32 184 52285998.7 10000000 6675585
1 158 379746502.9 10000000 6675585
2 158 218652007.6 10000000 6675585
3 158 161858225.2 10000000 6675585
4 158 139997370.4 10000000 6675585
6 158 106967855.8 10000000 6675585
8 158 100624345.9 10000000 6675585
16 158 80506031.8 10000000 6675585
32 158 85542169.1 10000000 6675585
1 136 373924577 10000000 6675585
2 136 223723152.1 10000000 6675585
3 136 161968417.8 10000000 6675585
4 136 135469294.3 10000000 6675585
6 136 109339526.2 10000000 6675585
8 136 102277893.8 10000000 6675585
16 136 82961081.3 10000000 6675585
32 136 85283249 10000000 6675585
1 119 376859105.7 10000000 6675585
2 119 215462843.2 10000000 6675585
3 119 159016383.2 10000000 6675585
4 119 139384355.9 10000000 6675585
6 119 111432298.7 10000000 6675585
8 119 104535172.4 10000000 6675585
16 119 91036640.7 10000000 6675585
32 119 86127838 10000000 6675585
1 104 374485254.5 10000000 6675585
2 104 215903150.9 10000000 6675585
3 104 168275027.5 10000000 6675585
4 104 134571904.4 10000000 6675585
6 104 107382902 10000000 6675585
8 104 101612082.9 10000000 6675585
16 104 78367014.1 10000000 6675585
32 104 83137122.7 10000000 6675585
